World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Latitude,Longitude,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Traffic Separation Scheme,Vessel Traffic Service,Pilotage - Compulsory,Pilotage - Available
55600.0,Tonga -- 55575,Pangai, ,TO PAN,Tonga,South Pacific Ocean, ,-19.8,-174.35,2.0,0.0,4.9,23.2,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
48262.0,United Arab Emirates -- 48260,Al Fujayrah,Fujayrah Harbor, ,United Arab Emirates,Gulf of Oman; Indian Ocean, ,25.173055556,56.369166667,2.0,440.0,15.0,23.2,15.0,344.0,60.0,22.5,Small,Coastal (Breakwater),Cargo,Fair,Yes,Unknown,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes
55556.0,Fiji -- 55510,Malai, , ,Fiji,South Pacific Ocean, ,-16.35,179.366667,2.0,0.0,9.4,15.5,11.0,179.0,0.0,11.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55530.0,Fiji -- 55510,Lautoka Harbor, ,FJ LTK,Fiji,South Pacific Ocean, ,-17.6,177.45,2.0,0.0,9.4,12.5,6.4,330.0,39.0,10.4,Very Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55540.0,Fiji -- 55510,Suva Harbor, ,FJ SUV,Fiji,South Pacific Ocean, ,-18.133333,178.416667,2.0,0.0,23.2,17.1,7.9,293.0,0.0,11.6,Small,Coastal (Natural),Unknown,Good,No,No,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
23095.0,Norway -- 20620,Orkanger,Thamshamm, ,Norway,Norwegian Sea; North Atlantic Ocean, ,63.31666667,9.85,0.0,0.0,23.2,7.9,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55740.0,Cook Islands -- 55700,Avatiu,Avarua; Port Hutt,CK AVA,Cook Islands,South Pacific Ocean, ,-21.2,-159.783333,1.0,0.0,4.9,23.2,4.9,120.0,0.0,8.1,Very Small,Coastal (Natural),Unknown,Good,No,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
13630.0,Argentina -- 13310,Rosario, ,ARROS,Argentina,Rio de la Plata; South Atlantic Ocean, ,-32.95,-60.633333,0.0,0.0,6.4,0.0,7.9,0.0,0.0,0.0,Medium,River (Natural),Unknown,Excellent,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
55550.0,Fiji -- 55510,Levuka, , ,Fiji,South Pacific Ocean, ,-17.683333,178.833333,1.0,0.0,18.6,23.2,7.9,171.0,0.0,7.6,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55610.0,Tonga -- 55575,Neiafu, ,TO NEI,Tonga,South Pacific Ocean, ,-18.65,-173.983333,1.0,0.0,4.9,23.2,7.9,120.0,20.0,7.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
55650.0,Iles Wallis -- 55640,Mata-Utu, ,WF MAU,Wallis and Futuna,South Pacific Ocean, ,-13.283333,-176.133333,4.0,0.0,6.4,11.0,3.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
56328.0,Midway Islands -- 56327,Midway Island, , ,Midway Islands,North Pacific Ocean, ,28.183333,-177.366667,1.0,0.0,11.0,23.2,7.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55695.0,Niue -- 55685,Alofi, ,NU ALO,Niue,South Pacific Ocean, ,-19.033333,-169.933333,2.0,0.0,23.2,23.2,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Cargo,Good,No,No,No,No,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
55680.0,American Samoa -- 55675,Pago Pago Harbor, ,AS PPG,American Samoa,South Pacific Ocean, ,-14.283333,-170.666667,3.0,0.0,23.2,11.0,15.5,0.0,0.0,11.0,Small,Coastal (Natural),Unknown,Good,No,Yes,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
55590.0,Tonga -- 55575,Nuku Alofa, ,TO TBU,Tonga,South Pacific Ocean, ,-21.133333,-175.2,1.0,0.0,11.0,23.2,14.0,300.0,0.0,10.0,Very Small,Coastal (Natural),Unknown,Good,Yes,Yes,No,No,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
52720.0,Seram -- 52650,Ambon,Amboina,ID AMQ,Indonesia,Banda Sea; South Pacific Ocean, ,-3.683333,128.166667,5.0,0.0,11.0,11.0,11.0,200.0,35.0,0.0,Small,Coastal (Natural),Cargo,Fair,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
53020.0,New Guinea West Coast - Irian Jaya -- 52900,Tg. Sorong,Kasim, ,Indonesia,South Pacific Ocean, ,-0.883333,131.233333,1.0,0.0,18.6,23.2,11.0,175.0,0.0,0.0,Small,Open Roadstead,Cargo,Fair,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
45825.0,Gambia -- 45824,Banjul,Bathurst,GMBJL,The Gambia,North Atlantic Ocean, ,13.45,-16.566667,2.0,0.0,7.9,14.0,9.4,0.0,32.3,0.0,Very Small,River (Natural),Unknown,Fair,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
14940.0,Peru -- 14830,Conchan Oil Terminal, ,PECON,Peru,South Pacific Ocean, ,-12.166667,-77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
12025.0,Venezuela -- 11950,La Salina, ,VELSV,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.366667,-71.466667,0.0,0.0,12.5,11.0,0.0,274.0,0.0,11.3,Small,Canal or Lake,Unknown,Fair,No,No,No,Yes,No,Unknown,No,Yes,Yes,Unknown,Unknown,Yes,Yes
11230.0,Puerto Rico -- 11080,Arroyo, ,PRARR,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,17.966667,-66.066667,0.3,0.0,7.9,6.4,1.8,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
10270.0,Cuba North Coast -- 10030,Bahia De Sagua De Tanamo,Cayo Mambi; Puerto Tanamo,CUSDT,Cuba,North Atlantic Ocean, ,20.683333,-75.33333299999998,0.6,0.0,20.1,12.0,6.4,106.0,0.0,6.1,Large,Open Roadstead,Unknown,Excellent,Yes,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
10230.0,Cuba North Coast -- 10030,Antilla, ,CUANT,Cuba,North Atlantic Ocean, ,20.833333,-75.733333,0.7,0.0,12.5,4.9,6.4,169.0,0.0,6.7,Large,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
10260.0,Cuba North Coast -- 10030,Nicaro, ,CUICR,Cuba,North Atlantic Ocean, ,20.716667,-75.54999999999998,11.2,0.0,14.0,10.0,7.9,0.0,0.0,8.5,Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,No,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Yes
11090.0,Puerto Rico -- 11080,Aguadilla, ,PRBQN,Puerto Rico,North Atlantic Ocean, ,18.433333,-67.15,0.3,0.0,20.1,15.5,11.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11240.0,Puerto Rico -- 11080,Bahia De Jobos,Aguirre; Central Aguirre; Jobos Harbor,PRPJO,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,17.95,-66.183333,0.3,0.0,3.4,4.9,7.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
11290.0,Puerto Rico -- 11080,Mayaguez, ,PRMAZ,Puerto Rico,North Atlantic Ocean, ,18.2,-67.15,0.3,0.0,7.9,4.9,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Excellent,Yes,Yes,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
12034.0,Venezuela -- 11950,Bajo Grande, ,VEBJV,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.516667,-71.633333,1.0,0.0,12.5,0.0,0.0,213.0,0.0,11.0,Very Small,Canal or Lake,Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes
14671.0,Chile -- 14070,Caleta Patillos, ,CLCAL,Chile,South Pacific Ocean, ,-20.733333,-70.2,0.0,0.0,0.0,21.6,11.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
14960.0,Peru -- 14830,Bahia De Ancon,Ancon,PEANC,Peru,South Pacific Ocean, ,-11.75,-77.183333,2.0,0.0,0.0,4.9,12.5,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
15290.0,Ecuador -- 15240,La Libertad, ,ECLLD,Ecuador,South Pacific Ocean, ,-2.216667,-80.916667,2.1,0.0,0.0,9.4,4.9,200.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
11100.0,Puerto Rico -- 11080,Arecibo,Puerto Arecibo,PRARE,Puerto Rico,North Atlantic Ocean, ,18.483333,-66.7,0.3,0.0,6.4,14.0,6.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
11250.0,Puerto Rico -- 11080,Las Mareas, ,PRLAM,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,17.95,-66.166667,0.3,0.0,9.4,11.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
12037.0,Venezuela -- 11950,El Tabiazo, ,VEETV,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.766667,-71.533333,1.0,0.0,11.0,7.9,4.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
46207.0,Nigeria -- 46120,Okrika, ,NGOKR,Nigeria,Gulf of Guinea; North Atlantic Ocean, ,4.716667,7.083333,1.0,0.0,8.8,7.0,9.5,200.0,0.0,9.0,Very Small,River (Natural),Unknown,Fair,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
14635.0,Chile -- 14070,Puerto Calderilla, ,CLCAA,Chile,South Pacific Ocean, ,-27.083333,-70.866667,3.0,0.0,23.2,17.1,14.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
46195.0,Nigeria -- 46120,Qua Iboe Oil Terminal,Kwa Ibo,NGQIB,Nigeria,Gulf of Guinea; North Atlantic Ocean, ,4.233333,8.033333,1.8,0.0,25.9,23.2,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
14630.0,Chile -- 14070,Puerto Caldera, ,CLCLD,Chile,South Pacific Ocean, ,-27.05,-70.833333,1.0,0.0,14.0,20.1,12.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
45835.0,Guinea Bissau -- 45833,Rio Cacheu, ,GWCAC,Guinea-Bissau,North Atlantic Ocean, ,12.283333,-16.233333,2.0,0.0,3.4,11.0,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
12032.0,Venezuela -- 11950,Punta De Palmas,Punta Palmas,VEPLV,Venezuela,Caribbean Sea; North Atlantic Ocean, ,10.783333,-71.583333,1.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,Very Small,Canal or Lake,Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
14980.0,Peru -- 14830,Puerto De Huacho, ,PEHCO,Peru,South Pacific Ocean, ,-11.116667,-77.616667,1.0,0.0,0.0,11.0,3.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,Yes,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,No
14950.0,Peru -- 14830,Puerto Del Callao, ,PECLL,Peru,South Pacific Ocean, ,-12.05,-77.15,1.0,0.0,9.4,23.2,9.4,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,Unknown,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
15190.0,Peru -- 14830,Talara, ,PETYL,Peru,South Pacific Ocean, ,-4.583333,-81.283333,5.0,0.0,17.1,3.4,11.0,230.0,0.0,0.0,Small,Coastal (Natural),Cargo,Fair,Yes,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11110.0,Puerto Rico -- 11080,San Juan, ,PRSJU,Puerto Rico,North Atlantic Ocean, ,18.466667,-66.116667,0.0,0.0,9.4,11.0,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
46310.0,Equatorial Guinea -- 46300,Serpentina Terminal, ,GQSER,Equatorial Guinea,Gulf of Guinea; North Atlantic Ocean, ,3.8,8.083333,1.0,0.0,23.2,64.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
14640.0,Chile -- 14070,Puerto Chanaral,Chanaral De Las Animas,CLCNR,Chile,South Pacific Ocean, ,-26.35,-70.65,2.0,0.0,23.2,14.0,12.5,200.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,Yes,No,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
15170.0,Peru -- 14830,Paita, ,PEPAI,Peru,South Pacific Ocean, ,-5.083333,-81.116667,4.0,0.0,9.4,18.6,14.0,0.0,48.2,12.5,Very Small,Open Roadstead,Unknown,Fair,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
11280.0,Puerto Rico -- 11080,Playa De Guanica, ,PRGUX,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,17.966667,-66.916667,0.3,0.0,9.4,7.9,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Good,No,No,No,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
15250.0,Ecuador -- 15240,Puerto Bolivar, ,ECPBO,Ecuador,South Pacific Ocean, ,-3.266667,-80.0,1.6,0.0,9.4,11.0,9.4,300.1,48.2,14.0,Very Small,River (Natural),Unknown,Good,Yes,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11260.0,Puerto Rico -- 11080,Playa De Ponce, ,PRPSE,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,17.983333,-66.616667,0.0,0.0,9.4,7.9,7.9,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,No,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
11270.0,Puerto Rico -- 11080,Playa De Guayanilla, ,PRGUY,Puerto Rico,Caribbean Sea; North Atlantic Ocean, ,18.016667,-66.766667,0.3,0.0,9.4,11.0,0.0,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,No,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57820.0,China -- 57815,Qinzhou, ,CN QZH,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,21.733333,108.583333,5.0,0.0,12.5,11.0,9.4,366.0,60.0,12.2,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
57650.0,Vietnam -- 57510,Da Nang,Tourane,VN DAD,Vietnam,South China Sea; North Pacific Ocean, ,16.1,108.216667,1.2,0.0,12.5,15.5,11.0,335.0,37.2,13.0,Small,River (Natural),Unknown,Fair,Yes,Yes,No,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
57770.0,China -- 57740,Zhanjiang,Fort Bayard; Hsi Ying; Tsamkong,CN ZNG,China,South China Sea; North Pacific Ocean, ,21.2,110.4,2.0,0.0,11.0,14.0,12.5,362.0,65.0,15.5,Small,River (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57760.0,China -- 57740,Haikou,Hoihow,CN HIG,China,South China Sea; North Pacific Ocean, ,20.05,110.283333,1.0,0.0,9.4,15.5,9.4,263.2,43.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
53160.0,New Guinea SE Coast -- 53140,Port Moresby, ,PG POM,Papua New Guinea,Coral Sea; South Pacific Ocean, ,-9.466667,147.133333,2.0,0.0,9.4,14.0,9.4,211.0,35.2,14.5,Small,Open Roadstead,Unknown,Fair,Yes,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
56810.0,Bismarck Archipelago -- 56700,Rabaul, ,PG RAB,Papua New Guinea,Bismarck Sea; South Pacific Ocean, ,-4.2,152.183333,0.0,0.0,23.2,14.0,23.2,0.0,0.0,0.0,Small,Coastal (Natural),Cargo,Excellent,Yes,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
57750.0,China -- 57740,Beihai,Pakho; Pakhoi,CN BIH,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,21.483333,109.066667,3.0,0.0,11.0,9.4,11.0,315.0,50.0,12.9,Very Small,Open Roadstead,Unknown,Good,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes
51440.0,East Timor -- 51430,Dili, ,TL DIL,Timor-Leste,Banda Sea; South Pacific Ocean, ,-8.533333,125.583333,5.0,0.0,23.2,23.2,6.4,140.0,0.0,7.2,Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
57768.0,China -- 57740,Basuo,Dongfong,CN BSP,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,19.1,108.616667,2.0,0.0,7.9,11.0,7.9,229.0,38.0,13.5,Small,Coastal (Breakwater),Unknown,Good,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
57816.0,China -- 57815,Sanya, ,CN SYA,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,18.316667,109.45,0.0,0.0,6.4,4.9,3.4,261.0,32.2,6.8,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
57817.0,China -- 57815,Yangpu, ,CN YPG,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,19.733333,109.183333,2.0,0.0,7.9,7.9,12.5,340.0,60.0,20.5,Very Small,Coastal (Breakwater),Unknown,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57660.0,Vietnam -- 57510,Nghe Tinh,Ben Thuy,VN NGT,Vietnam,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,18.766667,105.766667,2.8,0.0,3.4,7.9,3.4,183.0,30.0,6.0,Small,River (Natural),Unknown,Fair,Yes,Yes,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
56760.0,Bismarck Archipelago -- 56700,Kavieng Harbor, ,PG KVG,Papua New Guinea,South Pacific Ocean, ,-2.583333,150.8,1.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes
57819.0,China -- 57815,Shui Dong, ,CN SDG,China,South China Sea; North Pacific Ocean, ,21.483333,111.083333,2.0,0.0,9.4,9.4,4.9,200.0,32.2,11.5,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
57710.0,Vietnam -- 57510,Cam Pha,Kamfa,VN CPH,Vietnam,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,21.033333,107.366667,4.0,0.0,6.4,9.4,9.4,200.0,32.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Yes,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
53206.0,New Guinea SE Coast -- 53140,Oro Bay, ,PG ROR,Papua New Guinea,Solomon Sea; South Pacific Ocean, ,-8.883333,148.483333,4.0,0.0,11.0,15.5,11.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes
46240.0,Nigeria -- 46120,Okwori Terminal,FPSO Sendje Berge,NG OKW,Nigeria,Gulf of Guinea; North Atlantic Ocean, ,3.85,6.983333,0.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
13815.0,Argentina -- 13310,Bahia Blanca, ,AR BHI,Argentina,South Atlantic Ocean, ,-38.783333,-62.266667,2.0,0.0,9.4,9.4,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
50517.0,Sumatera -- 50515,Jabung Batanghari Marine Terminal, ,ID JBT,Indonesia,Natuna Sea; South China Sea; South Pacific Ocean, ,-0.916667,104.066667,0.0,0.0,12.5,14.0,11.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
57890.0,Taiwan -- 57880,Chi-Lung,Keelung,TW KEL,Taiwan,East China Sea; North Pacific Ocean, ,25.133333,121.766667,1.9,275.0,26.0,12.5,16.0,347.0,48.2,16.0,Large,Coastal (Natural),Cargo,Good,No,Yes,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
61340.0,Japan -- 61100,Ishinomaki Ko,Isinomaki,JP ISM,Japan,North Pacific Ocean, ,38.4,141.316667,2.0,0.0,12.5,14.0,12.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
13580.0,Argentina -- 13310,Diamante, ,AR DME,Argentina,Rio de la Plata; South Atlantic Ocean, ,-32.066667,-60.65,0.0,0.0,6.4,0.0,6.4,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
13560.0,Argentina -- 13310,Santa Fe, ,AR SFN,Argentina,Rio de la Plata; South Atlantic Ocean, ,-31.65,-60.7,0.0,0.0,3.4,0.0,6.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
12050.0,Venezuela -- 11950,Punta Cardon, ,VE PCN,Venezuela,Caribbean Sea; North Atlantic Ocean, ,11.633333,-70.233333,0.0,0.0,0.0,17.1,7.9,274.3,0.0,13.7,Small,Open Roadstead,Unknown,Poor,No,Unknown,No,Unknown,No,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
11430.0,Antigua and Barbuda -- 11426,St Johns, ,AG SJO,Antigua and Barbuda,Caribbean Sea; North Atlantic Ocean, ,17.116667,-61.85,0.0,0.0,9.4,15.5,14.0,0.0,0.0,0.0,Medium,Open Roadstead,Unknown,Fair,No,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
51587.0,Malaysia -- 49820,Tanjung Pelepas, ,MY TPP,Malaysia,Strait of Malacca; Indian Ocean, ,1.35,103.55,2.0,0.0,14.0,15.5,14.0,0.0,0.0,0.0,Medium,River (Basins),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
